"/BIC/ZC_VYKAZ Výkaz";"/BIC/ZC_VTAB Tabulka výkazu";"/BIC/ZC_POLVYK Položka výkazu";"/BIC/ZC_SYNUC Syntetický účet";"/BIC/ZC_CISPOL Číslo položky";"DATEFROM Platí od";"DATETO Platí do";"TXTXL Dlouhý text"
"023";"000100";"F.II.1.6.";"-";"050";"10000101";"99991231";"Fondu prevence"
"023";"000100";"F.II.1.7.";"-";"051";"10000101";"99991231";"Fondu pro úhradu preventivní péče"
"023";"000100";"F.II.1.8.";"-";"052";"10000101";"99991231";"Fondu pro zprostředkování úhrady zdravotní péče"
"023";"000100";"F.II.1.9.";"-";"053";"10000101";"99991231";"Fondu pro úhradu závodní preventivní péče z prostředků zaměstnavatele"
"023";"000100";"F.II.2.";"-";"055";"10000101";"99991231";"Pokladna a jiné pokladní hodnoty"
"023";"000100";"F.III.";"-";"056";"10000101";"99991231";"Jiná aktiva"
"023";"000100";"G.";"-";"057";"10000101";"99991231";"Časové rozlišení"
"023";"000100";"G.I.";"-";"058";"10000101";"99991231";"Náklady příštích období"
"023";"000100";"G.II.";"-";"059";"10000101";"99991231";"Příjmy příštích období"
"023";"000200";"A.";"-";"001";"10000101";"99991231";"Vlastní kapitál"
"023";"000200";"A.I.";"-";"002";"10000101";"20131231";"Základní kapitál"
"023";"000200";"A.I.";"-";"002";"20140101";"99991231";"Základní jmění"
"023";"000200";"A.II.";"-";"003";"10000101";"99991231";"Oceňovací rozdíly"
"023";"000200";"A.III.";"-";"004";"10000101";"99991231";"Ostatní kapitálové fondy"
"023";"000200";"A.III.1.";"-";"005";"10000101";"99991231";"Provozní fond"
"023";"000200";"A.III.2.";"-";"006";"10000101";"99991231";"Sociální fond"
"023";"000200";"A.III.3.";"-";"007";"10000101";"99991231";"Fond majetku"
"023";"000200";"A.III.4.";"-";"008";"10000101";"99991231";"Fond reprodukce majetku"
"023";"000200";"A.III.5.";"-";"009";"10000101";"99991231";"Fond prevence"
"023";"000200";"A.III.6.";"-";"010";"10000101";"99991231";"Fond pro úhradu preventivní péče"
"023";"000200";"A.III.7.";"-";"011";"10000101";"99991231";"Fond pro zprostředkování úhrady zdravotní péče"
"023";"000200";"A.III.8.";"-";"012";"10000101";"99991231";"Fond pro úhradu závodní preventivní péče z prostředků zaměstnavatele"
"023";"000200";"A.III.9.";"-";"013";"10000101";"99991231";"Jiné"
"023";"000200";"A.IV.";"-";"014";"10000101";"99991231";"Ostatní fondy ze zisku"
"023";"000200";"A.IV.1.";"-";"015";"10000101";"99991231";"Zdroj podílů v ovládaných osobách"
"023";"000200";"A.IV.2.";"-";"016";"10000101";"99991231";"Jiné ostatní fondy ze zisku"
"023";"000200";"A.V.";"-";"017";"10000101";"99991231";"Fondy veřejného zdravotního pojištění"
"023";"000200";"A.V.1.";"-";"018";"10000101";"99991231";"Základní fond"
"023";"000200";"A.V.2.";"-";"019";"10000101";"99991231";"Rezervní fond"
"023";"000200";"A.VI.";"-";"020";"10000101";"20131231";"Výsledek hospodaření minulých let"
"023";"000200";"A.VI.";"-";"020";"20140101";"99991231";"Výsledek hospodaření minulých období"
"023";"000200";"A.VII.";"-";"021";"10000101";"99991231";"Výsledek hospodaření běžného účetního období"
"023";"000200";"B.";"-";"022";"10000101";"99991231";"Rezervy"
"023";"000200";"C.";"-";"023";"10000101";"99991231";"Věřitelé"
"023";"000200";"C.I.";"-";"024";"10000101";"99991231";"Závazky z veřejného zdravotního pojištění"
"023";"000200";"C.I.1.";"-";"025";"10000101";"99991231";"Závazky za plátci pojistného"
"023";"000200";"C.I.2.";"-";"026";"20140101";"99991231";"Závazky k poskytovatelům zdravotních služeb"
"023";"000200";"C.I.2.";"-";"026";"10000101";"20131231";"Závazky k poskytovatelům zdravotní péče"
"023";"000200";"C.I.3.";"-";"027";"10000101";"99991231";"Závazky z přerozdělení pojistného"
"023";"000200";"C.I.4.";"-";"028";"10000101";"99991231";"Závazky k zajišťovacímu fondu"
"023";"000200";"C.I.5.";"-";"029";"10000101";"99991231";"Závazky z plnění mezinárodních smluv o zdravotní péči"
"023";"000200";"C.I.6.";"-";"030";"10000101";"99991231";"Dohadné položky pasivní"
"023";"000200";"C.I.7.";"-";"031";"10000101";"99991231";"Ostatní závazky"
"023";"000200";"C.II.";"-";"032";"20140101";"99991231";"Závazky z dluhových cenných papírů"
"023";"000200";"C.II.";"-";"032";"10000101";"20131231";"Výpůjčky zaručené dluhopisem"
"023";"000200";"C.II.1.";"-";"033";"10000101";"20131231";"Směnitelné (konvertibilní) výpůjčky"
"023";"000200";"C.II.a)";"-";"033";"20140101";"99991231";"z toho a) Směnitelné (konvertibilní) dluhopisy"
"023";"000200";"C.III.";"-";"034";"10000101";"99991231";"Závazky vůči finančním institucím"
"023";"000200";"C.IV.";"-";"035";"10000101";"99991231";"Ostatní závazky"
"023";"000200";"C.IV.1.";"-";"036";"20140101";"99991231";"Dluhy daňové"
"023";"000200";"C.IV.1.";"-";"036";"10000101";"20131231";"Závazky daňové"
"023";"000200";"C.IV.2.";"-";"037";"10000101";"20131231";"Závazky ze sociálního zabezpečení a veřejného zdravotního pojištění"
"023";"000200";"C.IV.2.";"-";"037";"20140101";"99991231";"Dluhy ze sociálního zabezpečení a zdravotního pojištění"
"023";"000200";"C.IV.3.";"-";"038";"10000101";"99991231";"Ostatní závazky"
"023";"000200";"D.";"-";"039";"10000101";"99991231";"Ostatní pasiva"
"023";"000200";"E.";"-";"040";"10000101";"99991231";"Časové rozlišení"
"023";"000200";"E.I.";"-";"041";"10000101";"99991231";"Výdaje příštích období"
"023";"000200";"E.II.";"-";"042";"10000101";"99991231";"Výnosy příštích období"
"023";"000200";"PASIVA";"-";"043";"10000101";"99991231";"PASIVA CELKEM"
"024";"000100";"I.1.";"-";"002";"10000101";"99991231";"Zasloužené pojistné, očištěné od zajištění"
"024";"000100";"I.1.a)";"-";"003";"10000101";"99991231";"předepsané hrubé pojistné"
"024";"000100";"I.1.b)";"-";"004";"10000101";"99991231";"pojistné postoupené zajišťovatelům (-)"
"024";"000100";"I.1.c)";"-";"005";"10000101";"99991231";"změna stavu hrubé výše rezervy na nezasloužené pojistné (+/-)"
"024";"000100";"I.1.d)";"-";"006";"10000101";"99991231";"změna stavu rezervy na nezasloužené pojistné, podíl zajišťovatelů (+/-)"
"024";"000100";"I.10.";"";"025";"10000101";"20131231";"Mezisoučet, zůstatek Technického účtu k neživotnímu pojištění (pol.I.10)"
"024";"000100";"I.10.";"";"025";"20140101";"99991231";"Mezisoučet, zůstatek Technického účtu k neživotnímu pojištění (pol. II.1.)"
"024";"000100";"I.2.";"-";"007";"10000101";"20151231";"Převedené výnosy z finančního umístění (investic) z Netechnického účtu (pol.II.4)"
"024";"000100";"I.2.";"-";"007";"20160101";"99991231";"Převedené výnosy z investic z Netechnického účtu (pol.II.4)"
"024";"000100";"I.3.";"-";"008";"10000101";"99991231";"Ostatní technické výnosy, očištěné od zajištění"
"024";"000100";"I.4.";"-";"009";"10000101";"99991231";"Náklady na pojistná plnění, očištěné od zajištění:"
"024";"000100";"I.4.a)";"-";"010";"10000101";"99991231";"náklady na pojistná plnění:"
"024";"000100";"I.4.a)aa)";"-";"011";"10000101";"99991231";"hrubá výše"
"024";"000100";"I.4.a)bb)";"-";"012";"10000101";"99991231";"podíl zajišťovatelů (-)"
"024";"000100";"I.4.b)";"-";"013";"10000101";"99991231";"změna stavu rezervy na pojistná plnění:"
"024";"000100";"I.4.b)aa)";"-";"014";"10000101";"99991231";"hrubá výše"
"024";"000100";"I.4.b)bb)";"-";"015";"10000101";"99991231";"podíl zajišťovatelů (-)"
"024";"000100";"I.5.";"-";"016";"10000101";"99991231";"Změny stavu ostatních technických rezerv očištěné od zajištění (+/-)"
"024";"000100";"I.6.";"-";"017";"10000101";"20151231";"Prémie a slevy, očištěné od zajištění"
"024";"000100";"I.6.";"-";"017";"20160101";"99991231";"Bonusy a slevy, očištěné od zajištění"
"024";"000100";"I.7.";"-";"018";"10000101";"99991231";"Čistá výše provozních nákladů"
"024";"000100";"I.7.a)";"-";"019";"10000101";"99991231";"pořizovací náklady na pojistné smlouvy"
"024";"000100";"I.7.b)";"-";"020";"10000101";"99991231";"změna stavu časově rozlišených pořizovacích nákladů (+/-)"
"024";"000100";"I.7.c)";"-";"021";"10000101";"99991231";"správní režie"
"024";"000100";"I.7.d)";"-";"022";"10000101";"99991231";"provize od zajišťovatelů a podíly na ziscích (-)"
"024";"000100";"I.8.";"-";"023";"10000101";"99991231";"Ostatní technické náklady, očištěné od zajištění"
"024";"000100";"I.9.";"-";"024";"10000101";"20151231";"Změna stavu vyrovnávací rezervy (+/-)"
"024";"000100";"II.1.";"";"027";"10000101";"99991231";"Výsledek Technického účtu k neživotnímu pojištění (pol. I.10)"
"024";"000100";"II.10.";"";"045";"10000101";"99991231";"Mimořádné výnosy"
"024";"000100";"II.11.";"";"046";"10000101";"99991231";"Ostatní daně neuvedené v předcházejících položkách"
"024";"000100";"II.12.";"";"047";"10000101";"99991231";"Výsledek hospodaření za účetní období"
"024";"000100";"II.2.";"";"028";"20160101";"99991231";"Výnosy z investic"
"024";"000100";"II.2.";"";"028";"10000101";"20151231";"Výnosy z finančního umístění"
"024";"000100";"II.2.a)";"";"029";"10000101";"99991231";"výnosy z podílů se zvláštním uvedením těch, které pocházejí z ovládaných osob"
"024";"000100";"II.2.b)";"";"030";"20160101";"99991231";"Výnosy z ostatních investic, se zvláštním uvedením těch, které pocházejí z ovládaných osob, v tom:"
"024";"000100";"II.2.b)";"";"030";"20140101";"20151231";"Výnosy z ostatního finančního umístění, se zvláštním uvedením těch, které pocházejí z ovládaných osob, v tom:"
"024";"000100";"II.2.b)";"";"030";"10000101";"20131231";"výnosy z ost.fin.umístění, se zvlášt.uved. těch, které poch. z ovlád. osob, v tom:"
"024";"000100";"II.2.b)aa)";"";"031";"10000101";"99991231";"výnosy z pozemků a staveb"
"024";"000100";"II.2.b)bb)";"";"032";"10000101";"99991231";"výnosy z ostatních investic"
"024";"000100";"II.2.c)";"";"033";"20160101";"99991231";"změny hodnoty investic"
"024";"000100";"II.2.c)";"";"033";"10000101";"20151231";"změny hodnoty finančního umístění"
"024";"000100";"II.2.d)";"";"034";"20160101";"99991231";"výnosy z realizace investic"
"024";"000100";"II.2.d)";"";"034";"10000101";"20151231";"výnosy z realizace finančního umístění"
"024";"000100";"II.3.";"";"035";"10000101";"20131231";"Náklady na finanční umístění"
"024";"000100";"II.3.";"";"035";"20140101";"20151231";"Náklady na finanční umístění:"
"024";"000100";"II.3.";"";"035";"20160101";"99991231";"Náklady na investice:"
"024";"000100";"II.3.a)";"";"036";"10000101";"20151231";"náklady na správu finančního umístění, včetně úroků"
"024";"000100";"II.3.a)";"";"036";"20160101";"99991231";"náklady na správu investic, včetně úroků"
"024";"000100";"II.3.b)";"";"037";"20160101";"99991231";"změny hodnoty investic"
"024";"000100";"II.3.b)";"";"037";"10000101";"20151231";"změny hodnoty finančního umístění"
"024";"000100";"II.3.c)";"";"038";"20160101";"99991231";"náklady spojené s realizací investic"
"024";"000100";"II.3.c)";"";"038";"10000101";"20151231";"náklady spojené s realizací finančního umístění"
"024";"000100";"II.4.";"";"039";"10000101";"20131231";"Převod výnosů z fin. umístění na Technický účet k neživotnímu pojištění (pol. I.2)"
"024";"000100";"II.4.";"";"039";"20160101";"99991231";"Převod výnosů z investic na Technický účet k neživotnímu pojištění (pol. I.2.)"
"024";"000100";"II.4.";"";"039";"20140101";"20151231";"Převod výnosů z finančního umístění na Technický účet k neživotnímu pojištění (pol. I.2.)"
"024";"000100";"II.5.";"";"040";"10000101";"99991231";"Ostatní výnosy"
"024";"000100";"II.6.";"";"041";"10000101";"99991231";"Ostatní náklady"
"024";"000100";"II.7.";"";"042";"10000101";"99991231";"Daň z příjmů"
"024";"000100";"II.8.";"";"043";"10000101";"99991231";"Výsledek hospodaření po zdanění"
"024";"000100";"II.9.";"";"044";"10000101";"99991231";"Mimořádné náklady"
"025";"000400";"P.I.";"-";"001";"10000101";"99991231";"Majetek účetní jednotky"
"025";"000400";"P.I.1.";"-";"002";"10000101";"99991231";"Drobný nehmotný majetek"
"025";"000400";"P.I.2.";"-";"003";"10000101";"99991231";"Drobný hmotný majetek"
"025";"000400";"P.I.3.";"-";"004";"10000101";"99991231";"Ostatní majetek"
"025";"000400";"P.II.";"-";"005";"10000101";"99991231";"Odepsané pohledávky a závazky"
"025";"000400";"P.II.1.";"-";"006";"10000101";"99991231";"Odepsané pohledávky celkem"
"025";"000400";"P.II.1.1.";"-";"007";"10000101";"99991231";"Odepsané pohledávky - dlužné pojistné"
"025";"000400";"P.II.1.2.";"-";"008";"20140101";"99991231";"Odepsané pohledávky - sankční platby v oblasti veřejného zdravotního pojištění"
"025";"000400";"P.II.1.2.";"-";"008";"10000101";"20131231";"Odepsané pohledávky - sankční platby v oblasti veřejného zdravotního pojištění (pokuty, penále a přirážky k pojistnému)"
"025";"000400";"P.II.1.3.";"-";"009";"10000101";"99991231";"Odepsané pohledávky - ostatní"
"025";"000400";"P.II.1.4.";"-";"010";"10000101";"20131231";"Odepsané závazky"
"025";"000400";"P.II.2.";"-";"010";"20140101";"99991231";"Odepsané závazky"
"025";"000400";"P.III.";"-";"011";"10000101";"99991231";"Podmíněné pohledávky z důvodu užívání majetku jinou osobou"
"025";"000400";"P.III.1.";"-";"012";"10000101";"99991231";"Krátkodobé podmíněné pohledávky z důvodu úplatného užívání majetku jinou osobou"
"025";"000400";"P.III.2.";"-";"013";"10000101";"99991231";"Dlouhodobé podmíněné pohledávky z důvodu úplatného užívání majetku jinou osobou"
"025";"000400";"P.III.3.";"-";"014";"10000101";"99991231";"Krátkodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou na základě smlouvy o výpůjčce"
"025";"000400";"P.III.4.";"-";"015";"10000101";"99991231";"Dlouhodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou na základě smlouvy o výpůjčce"
"025";"000400";"P.III.5.";"-";"016";"10000101";"99991231";"Krátkodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou z jiných důvodů"
"025";"000400";"P.III.6.";"-";"017";"10000101";"99991231";"Dlouhodobé podmíněné pohledávky z důvodu užívání majetku jinou osobou z jiných důvodů"
"025";"000400";"P.IV.";"-";"018";"10000101";"99991231";"Další podmíněné pohledávky a ostatní podmíněná aktiva"
"025";"000400";"P.IV.1.";"-";"019";"10000101";"99991231";"Krátkodobé podmíněné pohledávky ze smluv o prodeji dlouhodobého majetku"
"025";"000400";"P.IV.10.";"-";"028";"10000101";"99991231";"Dlouhodobé podmíněné úhrady pohledávek z přijatých zajištění"
"025";"000400";"P.IV.11.";"-";"029";"10000101";"99991231";"Krátkodobé podmíněné pohledávky ze soudních sporů, správních řízení a jiných řízení"
"025";"000400";"P.IV.12.";"-";"030";"10000101";"99991231";"Dlouhodobé podmíněné pohledávky ze soudních sporů, správních řízení a jiných řízení"
"025";"000400";"P.IV.13.";"-";"031";"10000101";"99991231";"Ostatní krátkodobá podmíněná aktiva"
"025";"000400";"P.IV.14.";"-";"032";"10000101";"99991231";"Ostatní dlouhodobá podmíněná aktiva"
"025";"000400";"P.IV.2.";"-";"020";"10000101";"99991231";"Dlouhodobé podmíněné pohledávky ze smluv o prodeji dlouhodobého majetku"
"025";"000400";"P.IV.3.";"-";"021";"10000101";"99991231";"Krátkodobé podmíněné pohledávky z jiných smluv"
"025";"000400";"P.IV.4.";"-";"022";"10000101";"99991231";"Dlouhodobé podmíněné pohledávky z jiných smluv"
"025";"000400";"P.IV.5.";"-";"023";"10000101";"20131231";"Krátkodobé podmíněné pohledávky z nástrojů spolufinancovaných ze zahraničí"
"025";"000400";"P.IV.5.";"-";"023";"20140101";"99991231";"Krátkodobé podmíněné pohledávky ze vztahu k prostředkům EU"
"025";"000400";"P.IV.6.";"-";"024";"10000101";"20131231";"Dlouhodobé podmíněné pohledávky z nástrojů spolufinancovaných ze zahraničí"
"025";"000400";"P.IV.6.";"-";"024";"20140101";"99991231";"Dlouhodobé podmíněné pohledávky ze vztahu k prostředkům EU"
"025";"000400";"P.IV.7.";"-";"025";"10000101";"99991231";"Krátkodobé podmíněné pohledávky ze vztahu k jiným zdrojům"
"025";"000400";"P.IV.8.";"-";"026";"10000101";"99991231";"Dlouhodobé podmíněné pohledávky ze vztahu k jiným zdrojům"
"025";"000400";"P.IV.9.";"-";"027";"10000101";"99991231";"Krátkodobé podmíněné úhrady pohledávek z přijatých zajištění"
"025";"000400";"P.V.";"-";"033";"10000101";"99991231";"Podmíněné závazky z důvodu užívání cizího majetku"
"025";"000400";"P.V.1.";"-";"034";"10000101";"99991231";"Krátkodobé podmíněné závazky z leasingových smluv"
"025";"000400";"P.V.2.";"-";"035";"10000101";"99991231";"Dlouhodobé podmíněné závazky z leasingových smluv"
"025";"000400";"P.V.3.";"-";"036";"10000101";"99991231";"Krátkodobé podmíněné závazky z důvodu úplatného užívání cizího majetku na základě jiného důvodu"
"025";"000400";"P.V.4.";"-";"037";"10000101";"99991231";"Dlouhodobé podmíněné závazky z důvodu úplatného užívání cizího majetku na základě jiného důvodu"
"025";"000400";"P.V.5.";"-";"038";"10000101";"99991231";"Krátkodobé podmíněné závazky z důvodu užívání cizího majetku na základě smlouvy o výpůjčce"
"025";"000400";"P.V.6.";"-";"039";"10000101";"99991231";"Dlouhodobé podmíněné závazky z důvodu užívání cizího majetku na základě smlouvy o výpůjčce"
"025";"000400";"P.V.7.";"-";"040";"10000101";"99991231";"Krátkodobé podmíněné závazky z důvodu užívání cizího majetku nebo jeho převzetí z jiných důvodů"
"025";"000400";"P.V.8.";"-";"041";"10000101";"99991231";"Dlouhodobé podmíněné závazky z důvodu užívání cizího majetku nebo jeho převzetí z jiných důvodů"
"025";"000400";"P.VI.";"-";"042";"10000101";"99991231";"Další podmíněné závazky a ostatní podmíněná pasiva"
"025";"000400";"P.VI.1.";"-";"043";"10000101";"99991231";"Krátkodobé podmíněné závazky ze smluv o pořízení dlouhodobého majetku"
"025";"000400";"P.VI.10.";"-";"052";"10000101";"99991231";"Dlouhodobé podmíněné závazky z poskytnutých zajištění"
"025";"000400";"P.VI.11.";"-";"053";"10000101";"99991231";"Krátkodobé podmíněné závazky ze soudních sporů, správních řízení a jiných řízení"
